RecordKey,SurveyKey,SampleKey,StartDate,EndDate,DateType,Date,TaxonVersionKey,TaxonName,GridReference,East,North,Projection,Precision,SiteKey,SiteName,Recorder,Determiner,ZeroAbundance,UnderValidation,ImagePath,Heritage Type,Category of Tree,Tree form,Condition of tree,Age Range,Evidence of,Access,Variety,County,CommonName,BroadType,Latitude,Longitude
410,,,2009-09-30,2009-09-30,D,2009-09-30,NBNSYS0000004629,Pinus sylvestris,V947848,94759,84829,OSI,100,,"By Kenmare Road, Co. Kerry",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Maiden,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kerry,Scots Pine,Pines,,
413,,,2009-08-13,2009-08-13,D,2009-08-13,NBNSYS0000042166,Platanus orientalis,N061049,206148,204983,OSI,100,,"The Mall, Co. Offaly",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Maiden,Standing alive,50 - 100 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Offaly,Oriental Plane,Plane Trees,-7.909679914000741,53.0949506693158
414,,,2009-09-18,2009-09-18,D,2009-09-18,NBNSYS0000042166,Platanus orientalis,M439051,143932,205132,OSI,100,,"Coole Park, Co. Galway",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Multi-stem,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Galway,Oriental Plane,Plane Trees,-8.838132546428955,53.09383423126904
415,,,2009-09-03,2009-09-03,D,2009-09-03,NBNSYS0000042166,Platanus orientalis,N971327,297109,232727,OSI,100,,"Celbridge Abbey, Co. Kildare",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Colony,Standing alive,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kildare,Oriental Plane,Plane Trees,-6.543115433197422,53.33587486762124
420,,,2009-09-21,2009-09-21,D,2009-09-21,NBNSYS0000161802,Platanus occidentalis x orientalis = P. x hispanica,X095963,209531,96386,OSI,100,,"Tourin Castle, Co. Waterfod",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,200 - 300 years,Hollowing,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Waterfod,London Plane,Plane Trees,,
422,,,2009-09-24,2009-09-24,D,2009-09-24,NBDCSYS000000034,Podocarpus salignus,V979528,97974,52864,OSI,100,,"Ardnagashel Estate, Co. Cork",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,100 - 150 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Cork,Willow-leaf Podocarp,Podocarps,,
423,,,2009-09-16,2009-09-16,D,2009-09-16,NHMSYS0000345555,Populus nigra,S256237,225627,123710,OSI,100,,"Killaloan Lodge, Co. Tipperary",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Tipperary,Black Poplar,Poplars,,
424,,,2009-10-06,2009-10-06,D,2009-10-06,NHMSYS0000345555,Populus nigra,G936214,193649,321453,OSI,100,,"Organic Galloway Farm, Drumkeeran, Co. Leitrim",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Leitrim,Black Poplar,Poplars,-8.094637373412924,52.344621397861005
425,,,2009-10-06,2009-10-06,D,2009-10-06,NHMSYS0000345555,Populus nigra,H204125,220448,312550,OSI,100,,"Ballymagauran, Co. Leitrim",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,Individual tree,Maiden,Standing alive,100 - 150 years,Hollowing,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Leitrim,Black Poplar,Poplars,-7.701937770290273,52.26430126592124
428,,,2009-07-24,2009-07-24,D,2009-07-24,NHMSYS0001754477,Populus nigra x deltoides = P. x canadensis,S718495,271897,149512,OSI,100,,"Borris House, Co. Carlow",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,Serotina,Carlow,Hybrid Black Poplar,Poplars,,
429,,,2009-09-15,2009-09-15,D,2009-09-15,NHMSYS0001754477,Populus nigra x deltoides = P. x canadensis,S143197,214370,119756,OSI,100,,"Knocklofty House, Co. Tipperary",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,50 - 100 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,Serotina Aurea,Tipperary,Hybrid Black Poplar,Poplars,,
430,,,2009-08-13,2009-08-13,D,2009-08-13,NBNSYS0000161821,Populus alba x tremula = P. x canescens,N054049,205497,204944,OSI,100,,"Birr Castle, Co. Offaly",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Offaly,Grey Poplar,Poplars,-7.920128877981672,53.094958172826246
432,,,,,U,,NBNSYS0000003417,Prunus avium,S276229,227637,122965,OSI,100,,"Gurteen le Poer, Kilsheelan, Co. Waterford",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Waterford,Wild Cherry,Cherries,,
433,,,2009-08-18,2009-08-18,D,2009-08-18,NBNSYS0000003417,Prunus avium,N296224,229692,222444,OSI,100,,"Screggan, Co. Offaly",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Offaly,Wild Cherry,Cherries,-7.557282713747243,53.25140376215412
434,,,2009-09-08,2009-09-08,D,2009-09-08,NBNSYS0000003417,Prunus avium,S354278,235441,127857,OSI,100,,"Ballynacloona, Co. Tipperary",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,Individual tree,Maiden,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Tipperary,Wild Cherry,Cherries,,
435,,,2009-09-18,2009-09-18,D,2009-09-18,NBNSYS0000003420,Prunus laurocerasus,R555911,155570,191102,OSI,100,,"Caher House, Co. Clare",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Clare,Cherry Laurel,Other,,
436,,,2009-10-29,2009-10-29,D,2009-10-29,NBNSYS0000003412,Prunus spinosa,S487830,248751,183024,OSI,100,,"Dysartgallen, Co. Laois",Aubrey Fennell,Aubrey Fennell,False,False,,Named trees,Individual tree,Multi-stem,Standing alive,50 - 100 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Laois,Blackthorn,Other,,
437,,,2009-09-01,2009-09-01,D,2009-09-01,NHMSYS0000462103,Pseudotsuga menziesii,O205149,320534,214929,OSI,100,,"Powerscourt, Co. Wicklow",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,100 - 150 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wicklow,Douglas Fir,Other,-6.198748486333087,53.171213443973464
438,,,2009-10-08,2009-10-08,D,2009-10-08,NHMSYS0000462103,Pseudotsuga menziesii,T020169,302039,116958,OSI,100,,"Johnstown Castle, Co. Wexford",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Individual tree,Maiden,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wexford,Douglas Fir,Other,,
439,,,2009-08-28,2009-08-28,D,2009-08-28,NHMSYS0000462103,Pseudotsuga menziesii,T199858,319996,185874,OSI,100,,"Avondale, Co. Wicklow",Aubrey Fennell,Aubrey Fennell,False,False,,Tree collection / Arboretum,,Maiden,Standing alive,50 - 100 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wicklow,Douglas Fir,Other,,
443,,,2009-08-10,2009-08-10,D,2009-08-10,NBNSYS0000155555,Pyrus communis,S356810,235605,181028,OSI,100,,"Tentore House, Co. Laois",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Laois,Common Pear,Other,,
444,,,2009-08-27,2009-08-27,D,2009-08-27,NHMSYS0000462213,Quercus castaneifolia,T271969,327199,196970,OSI,100,,"Mount Usher Gardens, Co. Wicklow",Kate Crane,Kate Crane,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,50 - 100 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wicklow,Chestnut-leaved Oak,Other,,
445,,,2009-08-21,2009-08-21,D,2009-08-21,NBNSYS0000003843,Quercus cerris,S460621,246044,162186,OSI,100,,"Threecastles House, Co. Kilkenny",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kilkenny,Turkey Oak,Other,,
446,,,2009-08-24,2009-08-24,D,2009-08-24,NBNSYS0000003843,Quercus cerris,S530397,253095,139763,OSI,100,,"Floodhall, Co. Kilkenny",Aubrey Fennell,Aubrey Fennell,False,False,,Landmark trees,Individual tree,Maiden,Standing alive,150 - 200 years,,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Kilkenny,Turkey Oak,Other,,
448,,,2009-09-18,2009-09-18,D,2009-09-18,NBNSYS0000003844,Quercus ilex,M441046,144160,204606,OSI,100,,"Coole Park, Co. Galway",Aubrey Fennell,Aubrey Fennell,False,False,,,Avenue,Multi-stem,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Galway,Holm Oak,Other,-8.835060587050492,53.08936299281336
449,,,2009-10-06,2009-10-06,D,2009-10-06,NBNSYS0000003844,Quercus ilex,N101935,210195,293549,OSI,100,,"Lough Rinn Hotel, Co. Leitrim",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Individual tree,Maiden,Standing alive,100 - 150 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Leitrim,Holm Oak,Other,-7.847128316116604,53.89093792203991
451,,,2009-08-14,2009-08-14,D,2009-08-14,NBNSYS0000003844,Quercus ilex,T196571,319665,157169,OSI,100,,"Courtown  Estate, Co. Wexford",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Multi-stem,Standing alive,300 - 500 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wexford,Holm Oak,Other,,
452,,,2009-09-23,2009-09-23,D,2009-09-23,NBNSYS0000003844,Quercus ilex,W791712,179135,71240,OSI,100,,"Fota Arboretum, Co. Cork",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,200 - 300 years,Fungi,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Cork,Holm Oak,Other,,
453,,,2009-10-22,2009-10-22,D,2009-10-22,NBNSYS0000003844,Quercus ilex,G721337,172175,333799,OSI,100,,"Hazelwood Forest, Co. Sligo",Aubrey Fennell,Aubrey Fennell,False,False,,Unusual location,,Maiden,Standing alive,50 - 100 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Sligo,Holm Oak,Other,-8.411129280043289,52.45447896257217
454,,,2009-09-25,2009-09-25,D,2009-09-25,NHMSYS0000462217,Quercus petraea,W329711,132944,71142,OSI,100,,"The Gearagh, Macroom, Co. Cork",Aubrey Fennell,Aubrey Fennell,False,False,,Arboricultural curiosities,Ancient woodland,Group,Standing dead,Not known,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Cork,Sessile Oak,Other,,
455,,,2009-08-04,2009-08-04,D,2009-08-04,NHMSYS0000462217,Quercus petraea,T021706,302103,170662,OSI,100,,"Tomnafinnoge Wood, Co. Wicklow",Aubrey Fennell,Aubrey Fennell,False,False,,Trees with character,Ancient woodland,Maiden,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wicklow,Sessile Oak,Other,,
456,,,2009-08-04,2009-08-04,D,2009-08-04,NHMSYS0000462217,Quercus petraea,T016679,301642,167995,OSI,100,,"Shillelagh, Co. Wicklow",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wicklow,Sessile Oak,Other,,
457,,,2009-08-11,2009-08-11,D,2009-08-11,NHMSYS0000462217,Quercus petraea,T280964,328072,196430,OSI,100,,"Rossanna, Co. Wicklow",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,200 - 300 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Wicklow,Sessile Oak,Other,,
458,,,2009-09-10,2009-09-10,D,2009-09-10,NHMSYS0000462217,Quercus petraea,N613870,261380,287003,OSI,100,,"Rahardrum, Co. Cavan",Aubrey Fennell,Aubrey Fennell,False,False,,Exceptional specimen trees,Individual tree,Maiden,Standing alive,150 - 200 years,Significant habitat,Please note that most heritage trees occur on private lands and permission should always be sought before entering on private property.,,Cavan,Sessile Oak,Other,-7.069776188556811,53.82902912957261
